ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
26380,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,276500,3.99,0.3014,3950.0,288.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5940.0,EXP,883,CIB,45-54,to_inst,71.2628866,North,direct,0,32.0
26381,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,76500,,,,360.0,not_neg,not_int,not_lpsm,78000.0,sb,pr,home,1U,1260.0,EXP,539,CIB,65-74,to_inst,98.07692308,North,direct,1,26.0
26382,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,296500,3.875,0.3895,3319.71,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,6780.0,CIB,890,EXP,55-64,to_inst,67.69406393,south,direct,0,22.0
26383,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,356500,3.5,0.1677,10200.0,360.0,not_neg,int_only,not_lpsm,488000.0,sb,pr,home,1U,4800.0,EXP,809,EXP,45-54,to_inst,73.05327869,south,direct,0,36.0
26384,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,226500,4.875,1.2193,4699.6,360.0,not_neg,not_int,not_lpsm,248000.0,sb,sr,home,1U,8400.0,EXP,644,CIB,45-54,to_inst,91.33064516,central,direct,0,26.0
26385,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,566500,3.69,-0.0278,0.0,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,8100.0,EXP,721,CIB,35-44,not_inst,59.13361169,south,direct,0,37.0
26386,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,3.375,-0.243,0.0,360.0,not_neg,not_int,not_lpsm,918000.0,sb,pr,home,1U,14280.0,EXP,666,EXP,45-54,not_inst,52.9956427,North,direct,0,46.0
26387,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,206500,3.75,0.8604,4068.99,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,6780.0,CIB,604,CIB,45-54,to_inst,99.27884615,North,direct,0,28.0
26388,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,376500,3.125,0.5726,2203.79,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5640.0,CRIF,744,CIB,35-44,not_inst,97.03608247,south,direct,0,59.0
26389,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,,,,360.0,not_neg,not_int,not_lpsm,498000.0,sb,ir,home,1U,5460.0,CIB,868,CIB,55-64,not_inst,47.48995984,central,direct,1,57.0
26390,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,636500,3.75,0.5723,0.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,,EXP,720,EXP,25-34,not_inst,87.43131868,North,direct,0,
26391,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,86500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3300.0,EQUI,685,EXP,25-34,to_inst,,North,direct,1,
26392,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,366500,3.875,-0.0073,5178.4,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,6000.0,EXP,817,EXP,55-64,not_inst,87.67942584,North,direct,0,45.0
26393,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,136500,3.75,0.802,1280.0,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3000.0,CIB,874,EXP,55-64,to_inst,81.25,North,direct,0,44.0
26394,2019,cf,Joint,pre,type3,p1,l1,nopc,nob/c,236500,4.375,0.5314,2300.0,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,5880.0,CIB,533,EXP,35-44,to_inst,99.3697479,North,direct,0,44.0
26395,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,196500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2700.0,EQUI,834,EXP,55-64,to_inst,,south,direct,1,
26396,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,116500,,,,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,2340.0,EXP,624,CIB,45-54,to_inst,73.73417722,North,direct,1,26.0
26397,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,3.99,1.0176,3110.38,240.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3000.0,EXP,840,EXP,35-44,to_inst,72.60638298,North,direct,0,38.0
26398,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,176500,3.25,0.4401,3416.77,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,4080.0,CRIF,555,CIB,35-44,to_inst,99.15730337,North,direct,0,39.0
26399,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,156500,3.5,-0.1466,536.6,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,,EXP,841,EXP,>74,to_inst,79.04040404,south,direct,0,
26400,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,,CIB,681,CIB,35-44,not_inst,99.51298701,North,direct,1,
26401,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,176500,3.99,0.2019,6426.25,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3840.0,CRIF,621,EXP,55-64,to_inst,89.14141414,central,direct,0,53.0
26402,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,476500,3.99,0.0338,3000.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,6480.0,CRIF,746,CIB,35-44,not_inst,93.7992126,south,direct,0,46.0
26403,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,386500,3.75,0.638,4119.13,240.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,10800.0,CRIF,707,CIB,45-54,to_inst,69.26523297,south,direct,0,31.0
26404,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,206500,4.625,1.2069,4870.17,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,4500.0,CRIF,892,CIB,25-34,not_inst,74.28057554,North,direct,0,36.0
26405,2019,,Joint,nopre,type3,p3,l1,nopc,nob/c,596500,3.99,0.7768,17546.64,360.0,not_neg,not_int,not_lpsm,1438000.0,sb,pr,home,1U,13560.0,CIB,781,EXP,55-64,to_inst,41.48122392,North,direct,0,29.0
26406,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,96500,,,,240.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,1500.0,EXP,669,CIB,55-64,to_inst,81.77966102,south,direct,1,59.0
26407,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,3.5,0.7639,4062.5,180.0,not_neg,int_only,not_lpsm,198000.0,sb,pr,home,1U,5280.0,CIB,517,CIB,35-44,to_inst,68.93939394,North,direct,0,29.0
26408,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,516500,3.75,0.4192,16033.62,360.0,not_neg,not_int,not_lpsm,888000.0,sb,pr,home,1U,7080.0,CRIF,867,CIB,55-64,to_inst,58.16441441,central,direct,0,43.0
26409,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,3.99,0.4977,4517.56,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,1680.0,CIB,783,CIB,65-74,to_inst,68.64035088,south,direct,0,46.0
26410,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,346500,3.99,0.1365,5570.63,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5280.0,CIB,658,EXP,25-34,to_inst,68.20866142,south,direct,0,43.0
26411,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,556500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6960.0,EQUI,546,EXP,55-64,not_inst,,North,direct,1,
26412,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,326500,3.5,-0.0723,,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,5520.0,CRIF,583,EXP,45-54,to_inst,68.30543933,south,direct,0,28.0
26413,2019,,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,146500,4.375,0.5783,4047.67,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,2640.0,CIB,898,EXP,35-44,to_inst,73.98989899,south,direct,0,31.0
26414,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,346500,,,,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,6000.0,CIB,832,CIB,45-54,to_inst,91.66666667,North,direct,1,38.0
26415,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,396500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4500.0,EQUI,784,EXP,65-74,to_inst,,central,direct,1,
26416,2019,cf,Sex Not Available,pre,type1,p2,l1,nopc,nob/c,136500,,,,360.0,not_neg,not_int,not_lpsm,178000.0,sb,ir,home,1U,15000.0,EXP,654,EXP,55-64,to_inst,76.68539326,south,direct,1,25.0
26417,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,296500,4.375,0.0588,5401.0,360.0,neg_amm,not_int,not_lpsm,378000.0,sb,pr,home,1U,9060.0,CRIF,884,CIB,45-54,not_inst,78.43915344,North,direct,0,32.0
26418,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,136500,3.99,0.8226,3484.93,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,1680.0,CIB,743,EXP,65-74,to_inst,76.68539326,south,direct,0,40.0
26419,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,496500,4.375,0.172,0.0,360.0,neg_amm,not_int,not_lpsm,708000.0,sb,pr,home,1U,12780.0,CIB,670,EXP,35-44,to_inst,70.12711864,south,direct,0,30.0
26420,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,156500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2820.0,EQUI,725,EXP,35-44,to_inst,,south,direct,1,
26421,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,306500,4.99,0.9534,3436.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,9720.0,CRIF,737,CIB,35-44,to_inst,78.99484536,North,direct,0,23.0
26422,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,246500,4.99,1.3832,6376.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,5160.0,EXP,802,EXP,35-44,to_inst,80.03246753,North,direct,0,44.0
26423,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,326500,4.375,0.4207,2068.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,3840.0,EXP,515,CIB,65-74,to_inst,80.0245098,North,direct,0,42.0
26424,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,406500,3.625,-0.0231,3787.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,sr,home,1U,13380.0,CRIF,513,EXP,55-64,not_inst,80.01968504,North,direct,0,28.0
26425,2019,cf,Sex Not Available,nopre,type2,p3,l2,nopc,b/c,686500,,,,300.0,neg_amm,int_only,not_lpsm,678000.0,sb,pr,home,1U,6540.0,CRIF,628,CIB,35-44,to_inst,101.2536873,south,direct,1,61.0
26426,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,4.0,0.3138,2529.6,360.0,neg_amm,not_int,not_lpsm,518000.0,sb,pr,home,1U,5700.0,CRIF,777,EXP,45-54,not_inst,66.89189189,North,direct,0,40.0
26427,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,356500,3.75,0.6967,0.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,,EXP,823,EXP,45-54,to_inst,85.28708134,North,direct,0,
26428,2019,ncf,Female,nopre,type1,p1,l1,nopc,nob/c,446500,4.25,0.0713,2800.35,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,5340.0,EXP,870,CIB,35-44,not_inst,69.98432602,North,direct,0,44.0
26429,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,1386500,4.75,0.6423,0.0,360.0,not_neg,not_int,not_lpsm,1808000.0,sb,pr,home,1U,25980.0,EXP,501,CIB,65-74,not_inst,76.6869469,south,direct,0,36.0
26430,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,506500,3.875,0.1522,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,8520.0,EXP,597,EXP,35-44,not_inst,83.30592105,south,direct,0,34.0
26431,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,256500,4.99,1.6548,1567.58,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3000.0,CRIF,744,CIB,25-34,to_inst,86.0738255,North-East,direct,0,60.0
26432,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,,,,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,6000.0,CRIF,873,CIB,35-44,to_inst,69.95798319,south,direct,1,35.0
26433,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,256500,3.5,0.0412,8960.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3060.0,CRIF,571,CIB,45-54,to_inst,78.20121951,south,direct,0,48.0
26434,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,246500,3.625,-0.0629,0.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,,CIB,877,EXP,65-74,to_inst,95.54263566,North,direct,0,
26435,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,446500,4.0,-0.073,0.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5940.0,EXP,839,CIB,45-54,not_inst,87.89370079,North,direct,0,32.0
26436,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,426500,,,,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,18000.0,CIB,826,EXP,65-74,to_inst,67.91401274,south,direct,1,30.0
26437,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,556500,3.99,0.5198,20123.53,360.0,not_neg,not_int,not_lpsm,938000.0,sb,ir,home,1U,3420.0,CRIF,852,CIB,45-54,to_inst,59.32835821,south,direct,0,42.0
26438,2019,cf,Female,nopre,type1,p3,l2,nopc,nob/c,346500,,,,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,3000.0,CIB,695,CIB,55-64,to_inst,80.95794393,North-East,direct,1,55.0
26439,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,226500,3.75,0.9508,7685.5,240.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,6360.0,CRIF,665,CIB,45-54,to_inst,87.79069767,North,direct,0,39.0
26440,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,2.99,-0.0956,1685.0,180.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,5100.0,EXP,697,CIB,55-64,not_inst,35.94224924,North,direct,0,36.0
26441,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,126500,4.125,0.8669,1232.5,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2040.0,EXP,570,EXP,55-64,to_inst,85.47297297,south,direct,0,49.0
26442,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,536500,3.99,0.1172,9030.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,11640.0,EXP,625,EXP,55-64,to_inst,66.39851485,south,direct,0,34.0
26443,2019,ncf,Female,nopre,type2,p4,l1,nopc,b/c,446500,3.375,0.4621,0.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,8220.0,CIB,662,CIB,35-44,to_inst,93.41004184,North,direct,0,58.0
26444,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,566500,4.375,-0.023,955.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,7200.0,CRIF,739,EXP,35-44,not_inst,74.73614776,North,direct,0,41.0
26445,2019,ncf,Male,pre,type1,p4,l1,nopc,nob/c,866500,,,,360.0,not_neg,not_int,not_lpsm,1208000.0,sb,pr,home,1U,12240.0,CIB,821,CIB,45-54,to_inst,71.73013245,south,direct,1,38.0
26446,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,216500,3.75,-0.2223,780.75,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,2640.0,EXP,600,EXP,>74,not_inst,77.87769784,North,direct,0,46.0
26447,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,166500,2.75,0.0691,6280.5,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,2340.0,CRIF,787,CIB,45-54,to_inst,57.8125,south,direct,0,45.0
26448,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,726500,4.5,-0.1427,0.0,360.0,not_neg,not_int,not_lpsm,1658000.0,sb,pr,home,1U,14220.0,CIB,861,EXP,35-44,not_inst,43.81785283,south,direct,0,27.0
26449,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,3.625,-0.0681,3856.62,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,6000.0,CRIF,613,EXP,65-74,not_inst,68.26647564,North,direct,0,47.0
26450,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,456500,4.56,0.8578,0.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5340.0,CIB,638,CIB,35-44,not_inst,89.86220472,North,direct,0,46.0
26451,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,976500,3.75,-0.1782,26.34,360.0,not_neg,not_int,not_lpsm,1418000.0,sb,pr,home,1U,32220.0,CRIF,640,CIB,55-64,to_inst,68.86459803,North,direct,0,20.0
26452,2019,cf,Male,nopre,type1,p3,l2,nopc,nob/c,266500,4.125,0.0742,2925.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,2760.0,CIB,526,CIB,45-54,to_inst,78.84615385,south,direct,0,48.0
26453,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,516500,4.0,0.202,0.0,360.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1U,13620.0,EXP,520,EXP,35-44,not_inst,59.50460829,North,direct,0,22.0
26454,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,326500,3.875,0.1749,750.7,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,6540.0,CIB,661,EXP,35-44,to_inst,74.543379,central,direct,0,29.0
26455,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,166500,5.125,0.817,1516.98,360.0,neg_amm,not_int,not_lpsm,158000.0,sb,pr,home,1U,2760.0,CIB,720,EXP,65-74,not_inst,105.3797468,North,direct,0,40.0
26456,2019,cf,Female,pre,type2,p3,l1,nopc,b/c,126500,4.5,1.266,2071.91,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2040.0,EXP,515,CIB,35-44,to_inst,85.47297297,North,direct,0,51.0
26457,2019,cf,Joint,nopre,type1,p3,l2,nopc,nob/c,156500,,,,300.0,neg_amm,not_int,not_lpsm,558000.0,sb,ir,home,3U,4620.0,CRIF,809,EXP,45-54,to_inst,28.04659498,North,direct,1,47.0
26458,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,436500,3.875,0.4315,6631.25,360.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,10560.0,EXP,707,EXP,65-74,to_inst,43.30357143,North,direct,0,37.0
26459,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,496500,4.5,0.2941,0.0,360.0,not_neg,not_int,not_lpsm,1508000.0,sb,pr,home,1U,13140.0,CIB,603,EXP,35-44,not_inst,32.92440318,south,direct,0,48.0
26460,2019,ncf,Female,nopre,type1,p3,l1,nopc,nob/c,176500,,,,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2460.0,EXP,680,CIB,65-74,to_inst,84.85576923,south,direct,1,59.0
26461,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,316500,3.375,-0.164,7184.1,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,3300.0,CIB,539,CIB,35-44,not_inst,41.75461741,North,direct,0,49.0
26462,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,696500,3.99,0.2171,822.33,360.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1U,10380.0,CIB,802,EXP,25-34,not_inst,80.24193548,south,direct,0,47.0
26463,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,556500,4.375,0.622,2040.0,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,9780.0,CRIF,539,CIB,35-44,not_inst,93.06020067,North,direct,0,22.0
26464,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,326500,3.25,0.4257,5670.63,180.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,6300.0,CIB,654,EXP,55-64,to_inst,59.58029197,North,direct,0,34.0
26465,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,476500,4.18,0.1666,10156.25,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,7140.0,CRIF,701,EXP,45-54,to_inst,71.33233533,south,direct,0,36.0
26466,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,126500,3.75,0.4412,3615.13,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,1860.0,CIB,843,CIB,45-54,to_inst,51.00806452,south,direct,0,38.0
26467,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,126500,,,,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,1860.0,CIB,755,CIB,45-54,to_inst,98.828125,south,direct,1,45.0
26468,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,726500,4.18,0.1577,2607.65,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,12900.0,EXP,891,EXP,25-34,not_inst,87.74154589,south,direct,0,36.0
26469,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,176500,,,,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,8460.0,CIB,886,CIB,25-34,to_inst,105.0595238,North,direct,1,37.0
26470,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,196500,4.56,0.6009,3762.5,360.0,not_neg,not_int,not_lpsm,428000.0,sb,ir,home,1U,14400.0,EXP,648,EXP,>74,to_inst,45.91121495,North,direct,0,49.0
26471,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,206500,3.25,0.009,7593.49,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,2460.0,CRIF,850,CIB,55-64,to_inst,59.33908046,North,direct,0,44.0
26472,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,4.75,0.8182,4565.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3660.0,CRIF,567,CIB,35-44,to_inst,76.00671141,south,direct,0,37.0
26473,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,376500,3.5,0.6495,6670.25,240.0,not_neg,int_only,not_lpsm,758000.0,sb,pr,home,1U,7020.0,CRIF,876,EXP,55-64,not_inst,49.6701847,North,direct,0,43.0
26474,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,326500,4.5,0.0636,0.0,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,3180.0,CIB,622,CIB,65-74,not_inst,34.08141962,North,direct,0,45.0
26475,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,3.75,0.2511,6250.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3300.0,CRIF,599,EXP,>74,to_inst,69.29530201,North,direct,0,24.0
26476,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,296500,4.125,0.8676,9317.1,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3720.0,CIB,531,EXP,25-34,to_inst,82.82122905,North-East,direct,0,58.0
26477,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,156500,3.75,0.7815,1749.21,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3000.0,CRIF,673,CIB,45-54,to_inst,75.24038462,south,direct,0,37.0
26478,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,426500,3.5,-0.1721,19.23,336.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,4440.0,CRIF,574,EXP,45-54,not_inst,62.90560472,south,direct,0,45.0
26479,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,216500,3.375,0.3888,3399.0,240.0,not_neg,int_only,not_lpsm,438000.0,sb,pr,home,1U,4980.0,EXP,676,CIB,55-64,to_inst,49.42922374,south,direct,0,49.0
26480,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,386500,3.99,0.0142,6422.2,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,5820.0,CRIF,671,CIB,45-54,not_inst,62.54045307,south,direct,0,39.0
26481,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,186500,,,,156.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,2760.0,EQUI,552,EXP,55-64,to_inst,,North,direct,1,
26482,2019,cf,Sex Not Available,nopre,type2,p3,l2,nopc,b/c,276500,4.75,1.2676,0.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,5580.0,CIB,538,CIB,35-44,to_inst,79.45402299,south,direct,0,40.0
26483,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,378000.0,sb,ir,home,1U,3360.0,CIB,579,CIB,45-54,to_inst,54.62962963,North,direct,1,53.0
26484,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,426500,3.625,-0.0516,5526.0,360.0,neg_amm,not_int,not_lpsm,578000.0,sb,pr,home,1U,9360.0,CIB,891,CIB,45-54,to_inst,73.78892734,south,direct,0,25.0
26485,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,176500,4.625,1.2047,4650.0,240.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3060.0,EXP,742,CIB,45-54,to_inst,63.48920863,North,direct,0,34.0
26486,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,426500,4.5,0.2841,0.0,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,4020.0,CIB,762,CIB,35-44,not_inst,65.81790123,south,direct,0,45.0
26487,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,676500,,,,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,9000.0,EXP,575,CIB,25-34,not_inst,74.50440529,North,direct,1,40.0
26488,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,166500,3.5,-0.0305,3150.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,3120.0,CIB,673,CIB,55-64,not_inst,49.26035503,North,direct,0,42.0
